gameID,aPlayer,aRating,aScore,bPlayer,bRating,bScore
"1721","Khoman 6","6","0","Jessica10","7","3"
"1722","Martin16","6","0","Michael7","8","0"
"1722","Danny19","9","0","Jonathan5","9","0"
"1722","Marcus17","4","0","Jeffrey1","7","0"
"1722","Tom11","3","0","Alex2","3","0"
"1722","Jose15","8","0","Jessica10","7","0"
"1722","John4","4","0","Frank8","9","0"
"1722","Vivien3","8","0","","",""
"1723","Danny19","9","2","Martin16","6","0"
"1723","Joeseph9","7","2","Vivien3","8","0"
"1723","Michael7","8","2","Jonathan5","9","0"
"1723","Khoman 6","6","2","Chris20","3","0"
"1724","Danny19","9","2","Jessica10","7","0"
"1724","Karen13","7","2","Jose15","8","0"
"1724","Frank8","9","2","John4","4","0"
"1724","Tom11","3","2","Martin16","6","0"
"1724","Vivien3","8","2","Joeseph9","7","0"
"1725","Jose15","8","0","Khoman 6","6","0"
"1725","Martin16","6","0","Max14","5","0"
"1725","Jonathan5","9","0","Danny19","9","0"
"1725","Alex2","3","0","Marcus17","4","0"
"1725","Sherman12","5","0","Vivien3","8","0"
"1725","Ryan18","5","0","Chris20","3","0"
"1726","Jonathan5","9","2","Joeseph9","7","0"
"1726","Karen13","7","2","Marcus17","4","0"
"1726","Jeffrey1","7","2","Alex2","3","0"
"1726","Khoman 6","6","2","Frank8","9","0"
"1726","Max14","5","2","Martin16","6","0"
"1726","Sherman12","5","2","Vivien3","8","0"
"1726","Jose15","8","2","Chris20","3","0"
"1727","Jessica10","7","2","Michael7","8","0"
"1727","Khoman 6","6","2","Frank8","9","0"
"1727","Sherman12","5","2","Tom11","3","0"
"1727","Chris20","3","2","Max14","5","0"
"1727","Karen13","7","2","Jose15","8","0"
"1727","Jonathan5","9","2","Joeseph9","7","0"
"1727","Danny19","9","2","Ryan18","5","0"
"1727","Vivien3","8","2","","",""
"1728","Joeseph9","7","0","Karen13","7","0"
"1728","Jeffrey1","7","0","Chris20","3","0"
"1728","Danny19","9","0","Michael7","8","0"
"1728","John4","4","0","Marcus17","4","0"
"1728","Max14","5","0","Jonathan5","9","0"
"1729","Vivien3","8","0","Tom11","3","1"
"1729","Alex2","3","0","Martin16","6","1"
"1729","Michael7","8","0","Joeseph9","7","1"
"1729","John4","4","0","Danny19","9","1"
"1730","Michael7","8","4","Chris20","3","0"
"1730","Jonathan5","9","4","John4","4","0"
"1730","Karen13","7","4","Max14","5","0"
"1730","Jeffrey1","7","4","Marcus17","4","0"
"1730","Joeseph9","7","4","Danny19","9","0"
"1730","Jose15","8","4","Martin16","6","0"
"1730","Tom11","3","4","Jessica10","7","0"
"1730","Frank8","9","4","Khoman 6","6","0"
"1731","Chris20","3","0","Ryan18","5","2"
"1731","Khoman 6","6","0","Vivien3","8","2"
"1731","Martin16","6","0","John4","4","2"
"1731","Jeffrey1","7","0","Jonathan5","9","2"
"1731","Danny19","9","0","Sherman12","5","2"
"1731","Tom11","3","0","Jessica10","7","2"
"1731","Max14","5","0","Joeseph9","7","2"
"1732","Joeseph9","7","6","Jessica10","7","0"
"1732","Karen13","7","6","Max14","5","0"
"1732","Frank8","9","6","Martin16","6","0"
"1732","Jonathan5","9","6","Marcus17","4","0"
"1732","Alex2","3","6","John4","4","0"
"1732","Jose15","8","6","","",""
"1733","Marcus17","4","2","Ryan18","5","0"
"1733","Joeseph9","7","2","Khoman 6","6","0"
"1733","Karen13","7","2","Vivien3","8","0"
"1733","Jeffrey1","7","2","Danny19","9","0"
"1733","Jonathan5","9","2","Sherman12","5","0"
"1733","John4","4","2","Chris20","3","0"
"1733","Max14","5","2","","",""
"1734","John4","4","2","Michael7","8","0"
"1734","Jose15","8","2","Vivien3","8","0"
"1734","Danny19","9","2","Karen13","7","0"
"1734","Jonathan5","9","2","Marcus17","4","0"
"1735","John4","4","1","Alex2","3","0"
"1735","Chris20","3","1","Ryan18","5","0"
"1735","Max14","5","1","Tom11","3","0"
"1735","Joeseph9","7","1","Sherman12","5","0"
"1735","Marcus17","4","1","Martin16","6","0"
"1735","Karen13","7","1","Danny19","9","0"
"1735","Vivien3","8","1","Jeffrey1","7","0"
"1735","Jose15","8","1","Khoman 6","6","0"
"1736","Karen13","7","2","Ryan18","5","0"
"1736","Jeffrey1","7","2","Max14","5","0"
"1736","Jessica10","7","2","Joeseph9","7","0"
"1736","Frank8","9","2","Danny19","9","0"
"1736","Michael7","8","2","Jose15","8","0"
"1736","Tom11","3","2","Chris20","3","0"
"1736","Martin16","6","2","Alex2","3","0"
"1737","Marcus17","4","3","Tom11","3","0"
"1737","Chris20","3","3","Martin16","6","0"
"1737","Michael7","8","3","John4","4","0"
"1737","Jonathan5","9","3","Jeffrey1","7","0"
"1737","Max14","5","3","Jessica10","7","0"
"1737","Vivien3","8","3","Khoman 6","6","0"
"1737","Ryan18","5","3","","",""
"1738","Alex2","3","0","Ryan18","5","3"
"1738","Jeffrey1","7","0","Martin16","6","3"
"1738","Marcus17","4","0","Jonathan5","9","3"
"1738","John4","4","0","Karen13","7","3"
"1738","Danny19","9","0","Max14","5","3"
"1738","Chris20","3","0","Joeseph9","7","3"
"1738","Tom11","3","0","Vivien3","8","3"
"1738","Frank8","9","0","Michael7","8","3"
"1739","Jonathan5","9","1","Sherman12","5","0"
"1739","Jose15","8","1","Alex2","3","0"
"1739","John4","4","1","Ryan18","5","0"
"1739","Tom11","3","1","Michael7","8","0"
"1739","Joeseph9","7","1","Khoman 6","6","0"
"1739","Jessica10","7","1","Jeffrey1","7","0"
"1740","Danny19","9","3","Karen13","7","0"
"1740","Jose15","8","3","Chris20","3","0"
"1740","Vivien3","8","3","Joeseph9","7","0"
"1740","Jeffrey1","7","3","Marcus17","4","0"
"1740","Martin16","6","3","Sherman12","5","0"
"1740","Michael7","8","3","Jessica10","7","0"
"1740","Khoman 6","6","3","Jonathan5","9","0"
"1741","Joeseph9","7","3","Alex2","3","0"
"1741","Frank8","9","3","Karen13","7","0"
"1741","Chris20","3","3","Marcus17","4","0"
"1741","Ryan18","5","3","John4","4","0"
"1742","John4","4","0","Michael7","8","4"
"1742","Chris20","3","0","Marcus17","4","4"
"1742","Max14","5","0","Karen13","7","4"
"1742","Sherman12","5","0","Ryan18","5","4"
"1743","Marcus17","4","0","Alex2","3","0"
"1743","Michael7","8","0","Jonathan5","9","0"
"1743","Khoman 6","6","0","Tom11","3","0"
"1743","Sherman12","5","0","Vivien3","8","0"
"1744","Sherman12","5","0","Jonathan5","9","5"
"1744","Tom11","3","0","Jeffrey1","7","5"
"1744","Chris20","3","0","Danny19","9","5"
"1744","Jessica10","7","0","Marcus17","4","5"
"1744","Martin16","6","0","Karen13","7","5"
"1744","Alex2","3","0","Vivien3","8","5"
"1744","John4","4","0","Michael7","8","5"
"1744","Joeseph9","7","0","Max14","5","5"
"1745","Martin16","6","1","John4","4","0"
"1745","Ryan18","5","1","Karen13","7","0"
"1745","Khoman 6","6","1","Chris20","3","0"
"1745","Danny19","9","1","Max14","5","0"
"1745","Michael7","8","1","Vivien3","8","0"
"1745","Alex2","3","1","Joeseph9","7","0"
"1746","Michael7","8","3","Ryan18","5","0"
"1746","Tom11","3","3","Danny19","9","0"
"1746","Max14","5","3","Martin16","6","0"
"1746","Karen13","7","3","Sherman12","5","0"
"1746","Frank8","9","3","","",""
"1747","Alex2","3","0","Vivien3","8","1"
"1747","Ryan18","5","0","Khoman 6","6","1"
"1747","Joeseph9","7","0","Chris20","3","1"
"1747","Karen13","7","0","Jessica10","7","1"
"1748","Martin16","6","2","Sherman12","5","0"
"1748","Karen13","7","2","Michael7","8","0"
"1748","Khoman 6","6","2","Marcus17","4","0"
"1748","Vivien3","8","2","Alex2","3","0"
"1748","Joeseph9","7","2","Jonathan5","9","0"
"1749","Khoman 6","6","1","Jeffrey1","7","0"
"1749","Marcus17","4","1","Joeseph9","7","0"
"1749","Max14","5","1","John4","4","0"
"1749","Martin16","6","1","Tom11","3","0"
"1749","Alex2","3","1","Jonathan5","9","0"
"1749","Jessica10","7","1","Ryan18","5","0"
"1749","Frank8","9","1","","",""
"1750","Joeseph9","7","2","Michael7","8","0"
"1750","Frank8","9","2","Martin16","6","0"
"1750","Khoman 6","6","2","Marcus17","4","0"
"1750","Jessica10","7","2","Alex2","3","0"
"1750","John4","4","2","Jose15","8","0"
"1751","Martin16","6","2","John4","4","0"
"1751","Khoman 6","6","2","Sherman12","5","0"
"1751","Joeseph9","7","2","Alex2","3","0"
"1751","Frank8","9","2","Danny19","9","0"
"1751","Ryan18","5","2","Michael7","8","0"
"1751","Jose15","8","2","Tom11","3","0"
"1751","Vivien3","8","2","Max14","5","0"
"1751","Chris20","3","2","Jeffrey1","7","0"
"1752","Tom11","3","0","Ryan18","5","2"
"1752","Karen13","7","0","Jessica10","7","2"
"1752","Michael7","8","0","Joeseph9","7","2"
"1752","Marcus17","4","0","Jonathan5","9","2"
"1752","Sherman12","5","0","Danny19","9","2"
"1752","Vivien3","8","0","John4","4","2"
"1753","Sherman12","5","0","Vivien3","8","1"
"1753","Karen13","7","0","Jonathan5","9","1"
"1753","Joeseph9","7","0","Danny19","9","1"
"1753","Jeffrey1","7","0","Ryan18","5","1"
"1753","Frank8","9","0","Alex2","3","1"
"1753","John4","4","0","Marcus17","4","1"
"1753","Chris20","3","0","Jose15","8","1"
"1754","Tom11","3","0","Max14","5","1"
"1754","Chris20","3","0","Frank8","9","1"
"1754","Jeffrey1","7","0","Martin16","6","1"
"1754","Marcus17","4","0","Jose15","8","1"
"1754","Khoman 6","6","0","Danny19","9","1"
"1754","Jonathan5","9","0","Alex2","3","1"
"1754","Ryan18","5","0","","",""
"1755","Alex2","3","0","Khoman 6","6","2"
"1755","Jose15","8","0","Tom11","3","2"
"1755","Frank8","9","0","Danny19","9","2"
"1755","Ryan18","5","0","Jeffrey1","7","2"
"1755","John4","4","0","Karen13","7","2"
"1755","Martin16","6","0","Michael7","8","2"
"1756","Tom11","3","0","Max14","5","0"
"1756","John4","4","0","Michael7","8","0"
"1756","Jose15","8","0","Joeseph9","7","0"
"1756","Karen13","7","0","Sherman12","5","0"
"1756","Chris20","3","0","","",""
"1757","Alex2","3","1","Marcus17","4","0"
"1757","Michael7","8","1","Martin16","6","0"
"1757","Joeseph9","7","1","Ryan18","5","0"
"1757","Chris20","3","1","Jessica10","7","0"
"1757","Khoman 6","6","1","Max14","5","0"
"1757","Vivien3","8","1","Karen13","7","0"
"1757","Jonathan5","9","1","Sherman12","5","0"
"1758","Frank8","9","1","Jonathan5","9","0"
"1758","Khoman 6","6","1","Jeffrey1","7","0"
"1758","Joeseph9","7","1","Michael7","8","0"
"1758","Max14","5","1","Vivien3","8","0"
"1758","Sherman12","5","1","Tom11","3","0"
"1758","Danny19","9","1","Alex2","3","0"
"1758","Ryan18","5","1","Chris20","3","0"
"1759","Sherman12","5","6","Max14","5","0"
"1759","Frank8","9","6","Martin16","6","0"
"1759","Jonathan5","9","6","Joeseph9","7","0"
"1759","Michael7","8","6","Jessica10","7","0"
"1759","Danny19","9","6","Marcus17","4","0"
"1759","Vivien3","8","6","","",""
"1760","Joeseph9","7","3","Danny19","9","0"
"1760","Jeffrey1","7","3","Frank8","9","0"
"1760","Karen13","7","3","Alex2","3","0"
"1760","Michael7","8","3","Khoman 6","6","0"
"1760","Sherman12","5","3","","",""
"1761","Ryan18","5","0","Jonathan5","9","3"
"1761","Alex2","3","0","John4","4","3"
"1761","Martin16","6","0","Jessica10","7","3"
"1761","Max14","5","0","Karen13","7","3"
"1761","Marcus17","4","0","Frank8","9","3"
"1761","Michael7","8","0","Sherman12","5","3"
"1762","Michael7","8","3","Jose15","8","0"
"1762","Martin16","6","3","Alex2","3","0"
"1762","Danny19","9","3","Karen13","7","0"
"1762","Frank8","9","3","Vivien3","8","0"
"1763","Jonathan5","9","2","Vivien3","8","0"
"1763","Jeffrey1","7","2","Joeseph9","7","0"
"1763","Chris20","3","2","Marcus17","4","0"
"1763","Khoman 6","6","2","Martin16","6","0"
"1763","Jessica10","7","2","Max14","5","0"
"1763","John4","4","2","Sherman12","5","0"
"1763","Frank8","9","2","Danny19","9","0"
"1763","Ryan18","5","2","","",""
"1764","Tom11","3","1","Jessica10","7","0"
"1764","Jonathan5","9","1","Chris20","3","0"
"1764","Danny19","9","1","Frank8","9","0"
"1764","Jose15","8","1","Joeseph9","7","0"
"1764","Martin16","6","1","John4","4","0"
"1764","Marcus17","4","1","Michael7","8","0"
"1764","Alex2","3","1","Sherman12","5","0"
"1764","Max14","5","1","","",""
"1765","Khoman 6","6","0","Jose15","8","0"
"1765","Jessica10","7","0","Ryan18","5","0"
"1765","Joeseph9","7","0","Chris20","3","0"
"1765","Tom11","3","0","Michael7","8","0"
"1765","Vivien3","8","0","Karen13","7","0"
"1765","Jeffrey1","7","0","Martin16","6","0"
"1766","Ryan18","5","1","Jose15","8","0"
"1766","Alex2","3","1","Max14","5","0"
"1766","Jonathan5","9","1","Chris20","3","0"
"1766","Sherman12","5","1","Khoman 6","6","0"
"1766","Michael7","8","1","Martin16","6","0"
"1767","Jeffrey1","7","0","Vivien3","8","0"
"1767","Danny19","9","0","Joeseph9","7","0"
"1767","Tom11","3","0","Jose15","8","0"
"1767","Marcus17","4","0","Sherman12","5","0"
"1767","Jonathan5","9","0","John4","4","0"
"1768","Karen13","7","0","Danny19","9","1"
"1768","Alex2","3","0","Jeffrey1","7","1"
"1768","Jonathan5","9","0","Jessica10","7","1"
"1768","Jose15","8","0","Tom11","3","1"
"1768","Ryan18","5","0","Vivien3","8","1"
"1769","Khoman 6","6","0","Jeffrey1","7","5"
"1769","John4","4","0","Sherman12","5","5"
"1769","Alex2","3","0","Frank8","9","5"
"1769","Tom11","3","0","Michael7","8","5"
"1769","Jessica10","7","0","Danny19","9","5"
"1769","Chris20","3","0","Marcus17","4","5"
"1770","Jose15","8","2","Martin16","6","0"
"1770","Michael7","8","2","Chris20","3","0"
"1770","Alex2","3","2","Sherman12","5","0"
"1770","Frank8","9","2","Karen13","7","0"
"1770","John4","4","2","Max14","5","0"
"1771","Ryan18","5","2","Michael7","8","0"
"1771","Sherman12","5","2","Joeseph9","7","0"
"1771","Jessica10","7","2","Khoman 6","6","0"
"1771","Danny19","9","2","Karen13","7","0"
"1771","Jose15","8","2","","",""
"1772","Tom11","3","0","Joeseph9","7","2"
"1772","Martin16","6","0","Sherman12","5","2"
"1772","Chris20","3","0","Jeffrey1","7","2"
"1772","Michael7","8","0","Khoman 6","6","2"
"1772","Danny19","9","0","Jonathan5","9","2"
"1772","Marcus17","4","0","Max14","5","2"
"1772","Ryan18","5","0","Karen13","7","2"
"1773","Marcus17","4","0","Jessica10","7","3"
"1773","Danny19","9","0","Jeffrey1","7","3"
"1773","Sherman12","5","0","Karen13","7","3"
"1773","Joeseph9","7","0","Frank8","9","3"
"1774","Sherman12","5","0","Max14","5","0"
"1774","Khoman 6","6","0","Ryan18","5","0"
"1774","Jeffrey1","7","0","Michael7","8","0"
"1774","Marcus17","4","0","John4","4","0"
"1775","Danny19","9","0","Jonathan5","9","1"
"1775","Martin16","6","0","Ryan18","5","1"
"1775","Vivien3","8","0","Jeffrey1","7","1"
"1775","John4","4","0","Jose15","8","1"
"1775","Chris20","3","0","Tom11","3","1"
"1775","Max14","5","0","Sherman12","5","1"
"1776","Vivien3","8","4","Marcus17","4","0"
"1776","Jessica10","7","4","Jose15","8","0"
"1776","Max14","5","4","Karen13","7","0"
"1776","Danny19","9","4","Khoman 6","6","0"
"1776","Ryan18","5","4","Alex2","3","0"
"1776","Jonathan5","9","4","John4","4","0"
"1777","Chris20","3","0","Max14","5","0"
"1777","Vivien3","8","0","Joeseph9","7","0"
"1777","Marcus17","4","0","Jeffrey1","7","0"
"1777","Jonathan5","9","0","Alex2","3","0"
"1777","Sherman12","5","0","Karen13","7","0"
"1777","Khoman 6","6","0","Ryan18","5","0"
"1778","Sherman12","5","6","Marcus17","4","0"
"1778","Frank8","9","6","Chris20","3","0"
"1778","Martin16","6","6","Jessica10","7","0"
"1778","Vivien3","8","6","Alex2","3","0"
"1779","Alex2","3","1","Vivien3","8","0"
"1779","Karen13","7","1","Chris20","3","0"
"1779","Danny19","9","1","Martin16","6","0"
"1779","Jessica10","7","1","Michael7","8","0"
"1779","Khoman 6","6","1","Frank8","9","0"
"1779","Jonathan5","9","1","Tom11","3","0"
"1779","Max14","5","1","Joeseph9","7","0"
"1780","Jeffrey1","7","0","Karen13","7","2"
"1780","John4","4","0","Frank8","9","2"
"1780","Ryan18","5","0","Danny19","9","2"
"1780","Martin16","6","0","Max14","5","2"
"1780","Joeseph9","7","0","Marcus17","4","2"
"1781","Jose15","8","0","John4","4","1"
"1781","Marcus17","4","0","Frank8","9","1"
"1781","Danny19","9","0","Jonathan5","9","1"
"1781","Karen13","7","0","Vivien3","8","1"
"1782","Karen13","7","0","Michael7","8","0"
"1782","Marcus17","4","0","Chris20","3","0"
"1782","Jeffrey1","7","0","Tom11","3","0"
"1782","Max14","5","0","Danny19","9","0"
"1782","Jonathan5","9","0","Joeseph9","7","0"
"1782","Alex2","3","0","Ryan18","5","0"
"1783","Ryan18","5","2","Joeseph9","7","0"
"1783","Martin16","6","2","Max14","5","0"
"1783","Jeffrey1","7","2","Jessica10","7","0"
"1783","Vivien3","8","2","Jose15","8","0"
"1783","Sherman12","5","2","John4","4","0"
"1783","Michael7","8","2","Karen13","7","0"
"1783","Khoman 6","6","2","","",""
"1784","Marcus17","4","0","Danny19","9","4"
"1784","Sherman12","5","0","John4","4","4"
"1784","Tom11","3","0","Jonathan5","9","4"
"1784","Chris20","3","0","Khoman 6","6","4"
"1784","Vivien3","8","0","Max14","5","4"
"1784","Jessica10","7","0","Karen13","7","4"
"1784","Martin16","6","0","Frank8","9","4"
"1785","Karen13","7","0","Khoman 6","6","2"
"1785","Tom11","3","0","Chris20","3","2"
"1785","Sherman12","5","0","Max14","5","2"
"1785","Ryan18","5","0","Jose15","8","2"
"1785","Marcus17","4","0","Joeseph9","7","2"
"1785","Alex2","3","0","John4","4","2"
"1786","Marcus17","4","0","Frank8","9","3"
"1786","Jonathan5","9","0","Joeseph9","7","3"
"1786","Chris20","3","0","Alex2","3","3"
"1786","Tom11","3","0","Vivien3","8","3"
"1786","John4","4","0","Danny19","9","3"
"1786","Ryan18","5","0","Jessica10","7","3"
"1786","Karen13","7","0","Sherman12","5","3"
"1786","Khoman 6","6","0","Max14","5","3"
"1787","Tom11","3","0","Frank8","9","3"
"1787","Ryan18","5","0","Jessica10","7","3"
"1787","Martin16","6","0","Jeffrey1","7","3"
"1787","Alex2","3","0","Khoman 6","6","3"
"1787","Max14","5","0","Chris20","3","3"
"1787","Karen13","7","0","Joeseph9","7","3"
"1788","Danny19","9","6","John4","4","0"
"1788","Jeffrey1","7","6","Joeseph9","7","0"
"1788","Vivien3","8","6","Chris20","3","0"
"1788","Marcus17","4","6","Tom11","3","0"
"1789","Marcus17","4","2","Alex2","3","0"
"1789","Jessica10","7","2","Chris20","3","0"
"1789","Danny19","9","2","Michael7","8","0"
"1789","Jose15","8","2","Frank8","9","0"
"1789","John4","4","2","Martin16","6","0"
"1789","Ryan18","5","2","Tom11","3","0"
"1789","Vivien3","8","2","Sherman12","5","0"
"1789","Max14","5","2","Jeffrey1","7","0"
"1790","Karen13","7","0","John4","4","1"
"1790","Jonathan5","9","0","Jessica10","7","1"
"1790","Alex2","3","0","Khoman 6","6","1"
"1790","Tom11","3","0","Michael7","8","1"
"1790","Joeseph9","7","0","Frank8","9","1"
"1790","Sherman12","5","0","Marcus17","4","1"
"1790","Max14","5","0","Chris20","3","1"
"1790","Martin16","6","0","Jose15","8","1"
"1791","Alex2","3","0","Jose15","8","7"
"1791","John4","4","0","Karen13","7","7"
"1791","Jeffrey1","7","0","Jonathan5","9","7"
"1791","Marcus17","4","0","Jessica10","7","7"
"1792","Jeffrey1","7","3","Sherman12","5","0"
"1792","Jonathan5","9","3","Martin16","6","0"
"1792","Khoman 6","6","3","Vivien3","8","0"
"1792","Karen13","7","3","Max14","5","0"
"1792","Joeseph9","7","3","Ryan18","5","0"
"1792","Jose15","8","3","Jessica10","7","0"
"1792","Alex2","3","3","John4","4","0"
"1792","Michael7","8","3","Marcus17","4","0"
"1793","Alex2","3","0","Ryan18","5","0"
"1793","Max14","5","0","Marcus17","4","0"
"1793","Danny19","9","0","Jose15","8","0"
"1793","Khoman 6","6","0","Jeffrey1","7","0"
"1793","Vivien3","8","0","Sherman12","5","0"
"1793","Joeseph9","7","0","Jonathan5","9","0"
"1794","Frank8","9","3","Chris20","3","0"
"1794","Marcus17","4","3","Karen13","7","0"
"1794","Joeseph9","7","3","Max14","5","0"
"1794","Tom11","3","3","Martin16","6","0"
"1794","Danny19","9","3","Jessica10","7","0"
"1794","Jonathan5","9","3","Ryan18","5","0"
"1794","Jeffrey1","7","3","John4","4","0"
"1794","Jose15","8","3","Vivien3","8","0"
"1795","Jeffrey1","7","2","Martin16","6","0"
"1795","Khoman 6","6","2","Karen13","7","0"
"1795","Ryan18","5","2","Max14","5","0"
"1795","Marcus17","4","2","Chris20","3","0"
"1795","Jonathan5","9","2","Joeseph9","7","0"
"1795","Sherman12","5","2","Frank8","9","0"
"1795","Michael7","8","2","Tom11","3","0"
"1795","John4","4","2","","",""
"1796","Karen13","7","0","Danny19","9","1"
"1796","Jessica10","7","0","Michael7","8","1"
"1796","Marcus17","4","0","Khoman 6","6","1"
"1796","Jonathan5","9","0","Sherman12","5","1"
"1797","Frank8","9","1","Jose15","8","0"
"1797","Karen13","7","1","Khoman 6","6","0"
"1797","John4","4","1","Vivien3","8","0"
"1797","Michael7","8","1","Jessica10","7","0"
"1797","Danny19","9","1","Martin16","6","0"
"1798","Jonathan5","9","3","Marcus17","4","0"
"1798","Max14","5","3","Alex2","3","0"
"1798","Frank8","9","3","Martin16","6","0"
"1798","Karen13","7","3","Joeseph9","7","0"
"1798","Jessica10","7","3","Jeffrey1","7","0"
"1798","Tom11","3","3","Khoman 6","6","0"
"1798","John4","4","3","","",""
"1799","Jonathan5","9","0","Tom11","3","0"
"1799","Marcus17","4","0","Martin16","6","0"
"1799","Jessica10","7","0","Frank8","9","0"
"1799","Alex2","3","0","Chris20","3","0"
"1799","Khoman 6","6","0","Danny19","9","0"
"1799","Jose15","8","0","Jeffrey1","7","0"
"1800","Jose15","8","0","Chris20","3","2"
"1800","Ryan18","5","0","Vivien3","8","2"
"1800","Jessica10","7","0","Danny19","9","2"
"1800","Tom11","3","0","Marcus17","4","2"
"1800","Alex2","3","0","Karen13","7","2"
"1801","John4","4","0","Marcus17","4","1"
"1801","Chris20","3","0","Vivien3","8","1"
"1801","Danny19","9","0","Khoman 6","6","1"
"1801","Max14","5","0","Sherman12","5","1"
"1801","Jonathan5","9","0","Michael7","8","1"
"1801","Alex2","3","0","Jose15","8","1"
"1801","Joeseph9","7","0","Frank8","9","1"
"1801","Jessica10","7","0","Tom11","3","1"
"1802","Joeseph9","7","0","Tom11","3","0"
"1802","Marcus17","4","0","Michael7","8","0"
"1802","Sherman12","5","0","Jose15","8","0"
"1802","Khoman 6","6","0","Chris20","3","0"
"1803","John4","4","1","Tom11","3","0"
"1803","Max14","5","1","Michael7","8","0"
"1803","Jose15","8","1","Khoman 6","6","0"
"1803","Vivien3","8","1","Jeffrey1","7","0"
"1804","Marcus17","4","1","Vivien3","8","0"
"1804","Tom11","3","1","Jose15","8","0"
"1804","Martin16","6","1","John4","4","0"
"1804","Max14","5","1","Alex2","3","0"
"1804","Frank8","9","1","Jeffrey1","7","0"
"1804","Khoman 6","6","1","Danny19","9","0"
"1804","Michael7","8","1","","",""
"1805","Frank8","9","4","Jessica10","7","0"
"1805","Joeseph9","7","4","Khoman 6","6","0"
"1805","Ryan18","5","4","Chris20","3","0"
"1805","Michael7","8","4","Karen13","7","0"
"1805","Max14","5","4","Tom11","3","0"
"1805","Sherman12","5","4","Marcus17","4","0"
"1805","Jose15","8","4","Alex2","3","0"
"1806","Vivien3","8","3","Tom11","3","0"
"1806","Joeseph9","7","3","Frank8","9","0"
"1806","Khoman 6","6","3","Michael7","8","0"
"1806","Jessica10","7","3","John4","4","0"
"1806","Jonathan5","9","3","Ryan18","5","0"
"1807","John4","4","2","Danny19","9","0"
"1807","Frank8","9","2","Alex2","3","0"
"1807","Jeffrey1","7","2","Marcus17","4","0"
"1807","Martin16","6","2","Tom11","3","0"
"1807","Jose15","8","2","Jonathan5","9","0"
"1808","Michael7","8","3","Max14","5","0"
"1808","John4","4","3","Khoman 6","6","0"
"1808","Joeseph9","7","3","Jose15","8","0"
"1808","Karen13","7","3","Chris20","3","0"
"1808","Jessica10","7","3","Sherman12","5","0"
"1808","Tom11","3","3","","",""
"1809","Jessica10","7","0","Karen13","7","3"
"1809","Martin16","6","0","Michael7","8","3"
"1809","Alex2","3","0","Sherman12","5","3"
"1809","John4","4","0","Khoman 6","6","3"
"1810","John4","4","1","Jose15","8","0"
"1810","Michael7","8","1","Sherman12","5","0"
"1810","Vivien3","8","1","Marcus17","4","0"
"1810","Jonathan5","9","1","Max14","5","0"
"1810","Khoman 6","6","1","Danny19","9","0"
"1810","Frank8","9","1","Karen13","7","0"
"1810","Chris20","3","1","Jeffrey1","7","0"
"1810","Tom11","3","1","","",""
"1811","Khoman 6","6","4","Michael7","8","0"
"1811","Frank8","9","4","Marcus17","4","0"
"1811","Jeffrey1","7","4","John4","4","0"
"1811","Danny19","9","4","Alex2","3","0"
"1811","Max14","5","4","Martin16","6","0"
"1812","Karen13","7","0","Jessica10","7","2"
"1812","Tom11","3","0","Marcus17","4","2"
"1812","Chris20","3","0","Max14","5","2"
"1812","Sherman12","5","0","Martin16","6","2"
"1813","Sherman12","5","0","Max14","5","1"
"1813","Martin16","6","0","Frank8","9","1"
"1813","Jonathan5","9","0","Jose15","8","1"
"1813","John4","4","0","Ryan18","5","1"
"1813","Alex2","3","0","Marcus17","4","1"
"1813","Jessica10","7","0","Joeseph9","7","1"
"1814","Alex2","3","0","Jeffrey1","7","2"
"1814","Ryan18","5","0","Jessica10","7","2"
"1814","John4","4","0","Khoman 6","6","2"
"1814","Vivien3","8","0","Sherman12","5","2"
"1814","Karen13","7","0","Michael7","8","2"
"1815","Martin16","6","0","Joeseph9","7","0"
"1815","John4","4","0","Chris20","3","0"
"1815","Jeffrey1","7","0","Karen13","7","0"
"1815","Michael7","8","0","Max14","5","0"
"1815","Khoman 6","6","0","Ryan18","5","0"
"1815","Marcus17","4","0","Frank8","9","0"
"1816","Alex2","3","0","Chris20","3","0"
"1816","Vivien3","8","0","Tom11","3","0"
"1816","Sherman12","5","0","Michael7","8","0"
"1816","Ryan18","5","0","Frank8","9","0"
"1816","Joeseph9","7","0","Jose15","8","0"
"1816","Jessica10","7","0","Karen13","7","0"
"1816","Danny19","9","0","Max14","5","0"
"1817","Chris20","3","1","Khoman 6","6","0"
"1817","Vivien3","8","1","Ryan18","5","0"
"1817","Max14","5","1","Sherman12","5","0"
"1817","Joeseph9","7","1","Jessica10","7","0"
"1817","Alex2","3","1","Tom11","3","0"
"1817","Danny19","9","1","Martin16","6","0"
"1817","Jeffrey1","7","1","Jose15","8","0"
"1818","Michael7","8","9","Marcus17","4","0"
"1818","Jose15","8","9","Martin16","6","0"
"1818","Danny19","9","9","John4","4","0"
"1818","Frank8","9","9","Chris20","3","0"
"1819","Jose15","8","0","Michael7","8","0"
"1819","Frank8","9","0","Jeffrey1","7","0"
"1819","John4","4","0","Danny19","9","0"
"1819","Joeseph9","7","0","Marcus17","4","0"
"1820","John4","4","0","Jessica10","7","2"
"1820","Martin16","6","0","Frank8","9","2"
"1820","Max14","5","0","Jeffrey1","7","2"
"1820","Karen13","7","0","Chris20","3","2"
"1821","Martin16","6","5","Sherman12","5","0"
